Date,Boeing,MacDonalds,Nike,Walmart
9/14/2017,232.452835,145.871765,52.008785,74.523949
9/15/2017,236.026398,145.797409,52.144299,75.178635
9/18/2017,239.893845,145.574417,51.786156,74.823235
9/19/2017,239.306137,146.271255,51.621601,74.87001
9/20/2017,242.149811,148.547607,51.844227,75.290894
9/21/2017,242.6996,147.757874,51.486084,74.832581
9/22/2017,243.088257,147.646347,51.534485,74.383636
9/25/2017,241.069199,145.184189,51.524792,74.028236
9/26/2017,240.481522,142.480453,51.979748,74.252716
9/27/2017,241.979202,143.130859,50.982735,74.15918
9/28/2017,241.021835,146.326996,50.944016,73.841179
9/29/2017,240.964951,145.574417,50.189007,73.083603
10/2/2017,242.652206,145.834564,50.208366,73.373528
10/3/2017,242.149811,145.741669,49.821182,74.093697
10/4/2017,242.434174,146.066864,50.41164,73.972122
10/5/2017,245.401138,147.544174,50.508434,74.271416
10/6/2017,245.107224,148.287445,50.740749,73.887947
10/9/2017,244.927185,148.770599,49.869576,75.318947
10/10/2017,247.334824,149.197983,49.879253,78.685982
10/11/2017,247.818237,151.5858,49.395275,80.182442
10/12/2017,248.263763,152.291962,49.201679,80.528519
10/13/2017,247.154739,153.648468,49.34687,81.014862
10/16/2017,246.216293,153.31398,49.724377,80.191803
10/17/2017,245.145172,153.676346,50.334202,80.416275
10/18/2017,246.491241,154.020126,50.624588,80.640739
10/19/2017,245.543304,154.69838,51.002098,80.80909
10/20/2017,250.955765,154.512543,51.360241,81.781807
10/23/2017,248.652451,151.76236,51.941029,82.913506
10/24/2017,252.140656,152.264099,51.708714,82.28685
10/25/2017,244.955597,151.985352,53.180019,82.754509
10/26/2017,245.761322,152.384888,54.990116,82.885445
10/27/2017,243.097702,153.667038,54.167343,82.464561
10/30/2017,245.742355,154.44751,53.499447,81.323502
10/31/2017,244.538559,155.079285,53.228416,81.66021
11/1/2017,245.031418,154.577591,53.305855,82.249458
11/2/2017,248.946289,156.184967,53.354244,83.053802
11/3/2017,248.112106,156.695953,53.92535,83.876854
11/6/2017,250.311218,158.015335,54.244781,82.960266
11/7/2017,252.26387,158.66571,53.383293,83.194092
11/8/2017,251.733063,158.043198,53.973747,84.419319
11/9/2017,250.351242,155.162933,54.331898,84.456734
11/10/2017,248.588211,153.852875,54.293182,85.036606
11/13/2017,250.084427,155.506714,54.11895,85.102074
11/14/2017,249.455414,156.19426,54.186703,85.19561
11/15/2017,250.503693,155.460251,54.815884,84.017143
11/16/2017,251.304245,156.175674,55.396664,93.173637
11/17/2017,249.931885,154.902786,57.293869,91.162773
11/20/2017,252.190536,155.0979,57.351948,91.172119
11/21/2017,254.43956,156.370804,57.487465,90.274231
11/22/2017,252.686081,157.067627,57.177711,90.171356
11/24/2017,253.381775,157.123413,57.419701,90.367767
11/27/2017,253.095856,156.984024,57.719784,90.367767
11/28/2017,255.392593,159.195297,57.671375,90.508049
11/29/2017,256.640991,158.349823,58.426395,91.246941
11/30/2017,263.788391,160.7332,58.484463,90.938293
12/1/2017,258.623199,161.574371,58.15427,91.050514
12/4/2017,264.903442,159.49942,58.367916,90.732544
12/5/2017,262.587708,161.686569,58.678696,91.499458
12/6/2017,265.18927,162.144516,57.998882,91.461868
12/7/2017,268.715363,161.611771,58.853516,91.471306
12/8/2017,272.460632,161.83609,59.53334,91.253922
12/11/2017,269.849487,161.929535,60.125759,91.613091
12/12/2017,276.310791,160.976212,60.378269,91.395699
12/13/2017,278.121399,162.209946,62.446892,92.39756
12/14/2017,280.065582,161.826736,62.670254,91.802101
12/15/2017,280.122711,162.686615,62.922764,91.783218
12/18/2017,282.21933,162.817474,62.942173,92.529869
12/19/2017,283.27713,162.06041,62.388615,93.380508
12/20/2017,283.896545,160.92012,61.757339,93.333244
12/21/2017,281.161499,160.621033,62.903343,92.681107
12/22/2017,281.22821,160.219131,61.465988,92.822868
12/26/2017,281.475922,160.097626,61.815617,93.720764
12/27/2017,281.723694,161.387451,61.135788,93.815269
12/28/2017,282.419434,161.789368,61.135788,93.947594
12/29/2017,281.04715,160.873367,60.747318,93.333244
1/2/2018,282.886383,161.901535,61.660229,93.182022
1/3/2018,283.801239,161.219208,61.650509,93.994858
1/4/2018,282.724396,162.350159,61.611671,94.079918
1/5/2018,294.322296,162.677261,62.136112,94.63755
1/8/2018,295.57074,162.565094,62.689682,96.036369
1/9/2018,303.461517,162.200607,62.242928,94.883293
1/10/2018,305.205505,162.172577,62.369198,94.202774
1/11/2018,312.696014,162.06041,62.437168,94.533585
1/12/2018,320.405701,162.228668,62.806221,95.33696
1/16/2018,319.40509,162.331436,61.592243,95.16684
1/17/2018,334.51004,163.546494,61.971004,97.066582
1/18/2018,324.170074,163.16333,62.26236,98.578819
1/19/2018,321.854309,164.612015,65.273018,98.852905
1/22/2018,322.111572,164.696152,64.476654,99.665726
1/23/2018,319.81485,165.256943,65.205032,100.091049
1/24/2018,318.957184,164.612015,66.040253,99.987083
1/25/2018,326.981415,164.182083,65.758621,100.752655
1/26/2018,327.086212,166.705643,66.079109,102.444466
1/29/2018,324.799042,166.154205,65.632355,103.54084
1/30/2018,321.835236,161.209869,65.389557,101.820663
1/31/2018,337.712097,159.957428,66.253906,100.752655
2/1/2018,340.161285,160.66777,65.70034,99.731895
2/2/2018,332.508728,158.312439,65.28273,98.748947
2/5/2018,313.420319,153.143753,62.53429,94.599739
2/6/2018,324.884796,154.386856,63.34037,95.365326
2/7/2018,331.75589,154.882233,63.73856,97.208344
2/8/2018,315.714478,148.582626,60.689053,94.533585
2/9/2018,318.750305,150.29306,63.602589,93.919243
2/12/2018,329.256226,153.190506,64.078468,94.089355
2/13/2018,328.643341,151.788513,63.971626,95.440926
2/14/2018,330.261841,149.536011,66.001396,96.121414
2/15/2018,341.380798,150.274353,66.321892,97.56752
2/16/2018,340.020813,147.479721,66.331612,99.032471
2/20/2018,338.402313,146.8909,65.544937,88.947762
2/21/2018,337.463745,148.2742,65.11763,86.499832
2/22/2018,340.863586,150.162201,65.19532,87.681267
2/23/2018,341.572296,152.405396,66.195648,87.794693
2/26/2018,348.10376,152.891388,67.6427,88.01207
2/27/2018,349.214691,150.162201,66.069389,86.499832
2/28/2018,346.887451,148.365707,65.098206,85.07267
3/1/2018,334.897125,146.446945,64.408669,84.193672
3/2/2018,330.089508,139.458511,64.184608,83.900681
3/5/2018,337.827637,142.054474,63.366367,85.044312
3/6/2018,334.159698,142.214371,63.551456,84.174774
3/7/2018,332.359222,143.324265,62.509132,82.927177
3/8/2018,333.977753,145.261841,63.424816,83.592728
3/9/2018,339.522827,147.895447,64.584015,84.353348
3/12/2018,329.629822,148.365707,65.090553,83.735352
3/13/2018,324.343292,148.817215,64.457367,83.954025
3/14/2018,316.289063,148.836014,64.48658,83.355034
3/15/2018,316.020935,152.005737,64.671684,83.202896
3/16/2018,316.490173,152.711166,64.204102,84.781204
3/19/2018,317.725616,149.560242,64.00927,83.145859
3/20/2018,323.34729,149.908249,65.071068,83.621246
3/21/2018,322.839722,149.231033,64.632721,83.839935
3/22/2018,306.089539,147.707291,62.75267,82.851112
3/23/2018,307.420776,145.76976,62.957226,81.215782
3/26/2018,315.053619,148.619659,64.194374,83.193405
3/27/2018,307.535736,148.121155,64.457367,81.814781
3/28/2018,306.482208,148.995895,63.746281,83.450111
3/29/2018,314.009766,147.086517,64.72039,84.591057
4/2/2018,308.799866,148.346909,62.460438,81.339386
4/3/2018,316.825409,150.86763,64.973656,82.527855
4/4/2018,313.588379,152.118591,66.649139,82.927193
4/5/2018,322.169312,154.206665,67.788849,83.488144
4/6/2018,312.324219,151.667114,65.801651,82.423279
4/9/2018,308.838165,151.6483,65.441223,82.03344
4/10/2018,320.665741,153.096786,65.265907,82.195084
4/11/2018,313.511749,153.632935,65.100288,81.681664
4/12/2018,323.203644,152.015137,66.015953,81.225281
4/13/2018,315.350525,152.118591,65.50943,81.78624
4/16/2018,317.735168,152.024551,65.324341,82.56588
4/17/2018,322.4758,152.889877,65.762688,83.573723
4/18/2018,326.574768,152.193832,64.48658,83.259964
4/19/2018,326.230011,150.049347,64.028778,83.564217
4/20/2018,324.343292,149.334503,64.37944,82.699005
4/23/2018,324.506104,149.541458,65.148994,81.862305
4/24/2018,315.139801,147.970703,65.236679,82.271141
4/25/2018,328.356018,146.672684,64.944435,82.879646
4/26/2018,328.289032,149.456772,66.288719,83.611755
4/27/2018,326.459808,148.892456,67.759628,82.993736
4/30/2018,319.449463,157.489258,66.619926,84.10614
5/1/2018,315.599548,153.726959,66.337433,83.107841
5/2/2018,310.475861,151.130997,66.493271,82.090508
5/3/2018,316.700867,150.56665,65.16848,81.985924
5/4/2018,320.282654,155.222519,66.337433,83.221924
5/7/2018,326.028839,155.194244,67.545334,81.263313
5/8/2018,324.056,154.977921,66.688103,81.52002
5/9/2018,329.926666,154.479416,66.191292,78.971931
5/10/2018,331.158661,155.260117,66.162086,79.115448
5/11/2018,329.60907,155.561081,66.658882,79.77562
5/14/2018,331.659149,154.930893,67.058258,80.741951
5/15/2018,329.28183,153.369553,67.70118,80.866325
5/16/2018,328.174957,153.190857,69.493553,82.406746
5/17/2018,331.225983,151.723541,69.10392,80.837639
5/18/2018,338.049927,151.413147,69.474075,80.024376
5/21/2018,350.263794,151.883469,69.532516,80.856773
5/22/2018,341.697754,149.974091,69.464348,79.76606
5/23/2018,345.730499,152.015137,69.493553,79.421616
5/24/2018,345.528381,152.73938,70.311829,79.268524
5/25/2018,346.577484,153.510635,70.380013,78.895393
5/29/2018,339.253021,151.07457,69.084435,78.837982
5/30/2018,344.748779,152.203262,70.360527,80.483627
5/31/2018,338.945038,150.500824,69.941658,78.971931
6/1/2018,343.333923,150.652267,71.074799,79.402473
6/4/2018,347.193481,151.655609,72.120003,81.727425
6/5/2018,346.587097,150.95517,72.334915,80.962029
6/6/2018,357.617035,153.700119,73.0187,80.904602
6/7/2018,354.700775,160.420609,73.028473,81.277748
6/8/2018,355.634308,159.881088,73.165222,80.713264
6/11/2018,357.020325,157.590454,72.862419,80.655853
6/12/2018,356.712341,157.817627,72.569344,80.464493
6/13/2018,350.196381,157.675644,72.393524,80.454926
6/14/2018,348.820099,158.120499,72.969849,80.167892
6/15/2018,344.450409,157.562057,74.08345,80.081779
6/18/2018,341.428192,157.391678,73.858788,79.412048
6/19/2018,328.319336,156.151688,72.540054,79.995674
6/20/2018,329.830383,153.870529,72.989388,79.995674
6/21/2018,324.989166,151.949051,72.227463,80.569725
6/22/2018,326.192261,155.75415,71.729271,81.153374
6/25/2018,318.771606,151.267502,70.674286,82.732056
6/26/2018,318.867859,152.308731,70.879417,82.263229
6/27/2018,317.44342,149.005249,69.697449,83.133888
6/28/2018,322.092133,147.964096,70.03933,82.148407
6/29/2018,322.91983,148.314316,77.834511,81.947502
7/2/2018,323.468475,148.48468,76.535316,80.368813
7/3/2018,320.436676,148.115509,74.513245,80.789795
7/5/2018,320.677307,148.910645,74.777008,80.914177
7/6/2018,322.082581,150.898376,74.708633,80.856773
7/9/2018,329.089355,151.390579,75.490089,82.215385
7/10/2018,334.132629,152.034225,75.773384,83.440048
7/11/2018,327.818848,150.141129,75.568237,82.789452
7/12/2018,333.045074,150.61441,75.578026,82.779884
7/13/2018,337.626465,150.037018,75.587776,83.908867
7/16/2018,342.737183,150.292587,75.949211,83.851456
7/17/2018,343.487946,151.210724,75.675697,84.377686
7/18/2018,346.71225,149.488022,74.816078,84.262878
7/19/2018,341.996094,148.995819,75.167732,83.928009
7/20/2018,341.582214,149.525864,75.177521,84.253311
7/23/2018,340.013367,150.264175,74.816078,83.841904
7/24/2018,344.825745,149.497467,73.780632,84.157631
7/25/2018,342.563934,150.396713,75.372894,84.100235
7/26/2018,345.836334,147.793701,76.339951,84.41597
7/27/2018,347.116455,149.062057,75.109131,84.320282
7/30/2018,337.886322,150.160049,74.200676,85.037849
7/31/2018,342.929688,149.118835,75.128677,85.372734
8/1/2018,339.522583,148.531998,75.744072,84.425522
8/2/2018,336.606232,147.102722,76.828377,84.923058
8/3/2018,335.364655,147.859955,76.916283,85.726738
8/6/2018,333.564789,148.342712,77.668449,85.793709
8/7/2018,337.597565,147.69902,78.664825,85.889389
8/8/2018,334.729431,150.425095,78.635529,86.157295
8/9/2018,332.456421,150.78479,79.377907,85.656868
8/10/2018,328.287659,150.197906,78.860184,86.782799
8/13/2018,327.272095,149.686768,78.293633,86.263145
8/14/2018,328.026489,152.015305,78.283867,87.427551
8/15/2018,320.888367,151.333786,77.727066,86.821289
8/16/2018,334.642365,153.084869,78.195938,94.924095
8/17/2018,335.048584,152.535889,77.902893,94.163857
8/20/2018,339.246338,153.037552,80.276611,92.383545
8/21/2018,342.177094,152.431763,81.028778,92.460541
8/22/2018,338.559631,151.967941,80.725952,92.065979
8/23/2018,336.093201,150.548141,80.989708,91.594444
8/24/2018,337.930969,150.860504,80.540344,91.373108
8/27/2018,342.148071,151.901688,80.735718,90.978554
8/28/2018,339.700958,152.999695,80.667343,92.450905
8/29/2018,338.714417,154.391129,80.87249,92.037109
8/30/2018,335.532227,154.097702,79.514671,92.479782
8/31/2018,331.556915,154.516754,80.493919,92.248833
9/4/2018,334.903503,154.031021,77.947876,91.767654
9/5/2018,335.319397,155.47876,78.26123,92.980194
9/6/2018,339.759003,155.954987,78.731277,92.816582
9/7/2018,337.834229,156.107376,78.633362,92.219955
9/10/2018,330.657318,157.221756,80.395988,93.249649
9/11/2018,333.936279,156.793121,80.914993,92.999443
9/12/2018,341.828888,156.907455,81.277328,92.354691
9/13/2018,343.811737,154.67868,81.737572,91.53669
9/14/2018,348.00946,153.192856,81.757133,91.026665
9/17/2018,344.295319,150.621216,81.531921,91.248001
9/18/2018,351.665619,150.268814,83.490425,91.835022
9/19/2018,353.251862,151.611786,82.677643,91.652176
9/20/2018,355.418488,153.145233,83.598137,92.142975
9/21/2018,360.032227,157.440811,83.774391,92.287315
9/24/2018,355.931122,155.545425,82.520966,91.344231
9/25/2018,355.196014,158.498047,83.030167,91.517456
9/26/2018,353.068115,157.878952,81.962776,91.026665
9/27/2018,355.350769,158.612366,82.785362,90.584
9/28/2018,359.712952,159.336166,82.961617,90.372299
10/1/2018,369.762512,158.745682,82.707031,90.843834
10/2/2018,373.708801,157.326508,81.052094,91.565582
10/3/2018,379.444489,156.831238,80.787697,90.526268
10/4/2018,377.210175,157.917023,78.515862,90.660973
10/5/2018,373.805542,158.650452,78.4571,89.794884
10/8/2018,373.128479,159.793381,78.564819,91.122902
10/9/2018,372.809265,161.755432,78.750877,93.422867
10/10/2018,355.428162,160.364853,73.384613,92.152611
10/11/2018,346.374847,155.221588,72.963539,90.381912
10/12/2018,348.309326,156.031174,74.33448,91.23838
10/15/2018,347.11969,155.888306,73.433563,90.285667
10/16/2018,356.182587,156.269287,75.871887,92.200699
10/17/2018,353.522675,158.840912,74.892647,92.922447
10/18/2018,347.574249,158.879028,74.030899,92.54715
10/19/2018,344.58548,159.526688,72.669746,93.490227
10/22/2018,344.314697,158.707581,73.345436,93.480598
10/23/2018,338.578979,168.727402,71.827599,94.115738
10/24/2018,343.028229,168.917892,70.623131,93.884781
10/25/2018,351.849396,166.974899,71.582794,95.443764
10/26/2018,347.496826,165.098541,70.574173,95.212791
10/29/2018,324.592834,164.99379,70.691681,96.040405
10/30/2018,338.443573,170.003693,72.963539,98.561707
10/31/2018,343.231323,168.489273,73.482521,96.502312
11/1/2018,351.172363,166.565353,75.196205,96.791016
11/2/2018,346.026672,168.34642,74.99057,97.522385
11/5/2018,350.118073,171.813339,75.92086,99.033249
11/6/2018,354.460938,174.023041,74.980774,99.437424
11/7/2018,359.829041,175.489838,76.351715,100.390129
11/8/2018,360.27597,176.661362,76.165649,100.929024
11/9/2018,358.886475,177.099487,74.775131,101.583412
11/12/2018,346.924896,175.604126,73.541275,99.957069
11/13/2018,339.617737,175.26123,73.639206,99.062096
11/14/2018,334.963318,175.108871,73.639206,97.705223
11/15/2018,331.902466,174.832642,72.787247,95.790192
11/16/2018,326.441559,178.671005,73.188751,94.009888
11/19/2018,311.856384,177.842407,71.014824,93.134163
11/20/2018,308.708099,174.975494,69.64389,90.612862
11/21/2018,308.338806,174.032578,70.86795,90.62249
11/23/2018,303.480316,173.280121,70.006203,91.517456
11/26/2018,307.406006,175.146957,71.20089,91.565582
11/27/2018,309.028778,175.851746,70.59375,91.459709
11/28/2018,324.060852,178.918671,73.110428,93.788551
11/29/2018,332.864471,180.261627,72.797066,93.624954
11/30/2018,336.945618,180.654556,73.779221,93.97139
12/3/2018,349.771973,177.64537,76.548874,95.029945
12/4/2018,332.806152,177.329147,74.437256,92.200699
12/6/2018,322.506195,177.722076,74.191719,91.697556
12/7/2018,314.071838,175.335831,72.030975,90.1688
12/10/2018,317.113281,176.955399,71.215797,90.894478
12/11/2018,312.915497,175.93956,72.256882,90.807396
12/12/2018,317.443604,175.834152,72.993492,90.0914
12/13/2018,316.258179,178.661224,71.628304,89.946251
12/14/2018,309.728363,175.652084,71.235435,88.872223
12/17/2018,307.182526,173.256256,68.652382,87.827248
12/18/2018,318.774841,172.221252,69.880074,88.127205
12/19/2018,310.505707,171.694168,67.738983,87.61438
12/20/2018,304.189667,166.442535,66.324669,84.450394
12/21/2018,295.930267,166.892944,71.0783,84.30526
12/24/2018,285.83432,163.184235,66.884506,83.03772
12/26/2018,305.044769,166.777969,71.706879,87.47892
12/27/2018,308.16391,168.38797,72.355087,88.620667
12/28/2018,307.425446,168.244186,72.030975,89.14315
12/31/2018,313.372223,170.170425,72.816696,90.130081
1/2/2019,314.645142,168.723358,72.738121,90.313919
1/3/2019,302.100555,167.611679,71.4515,89.849495
1/4/2019,317.822601,170.85083,73.317596,90.41069
1/7/2019,318.823395,172.710022,74.3685,91.475037
1/8/2019,330.891937,173.074173,75.360481,92.113625
1/9/2019,334.09848,172.777069,75.222969,91.81369
1/10/2019,342.630005,173.984573,75.055992,91.881409
1/11/2019,342.911835,174.770401,74.682785,91.765282
1/14/2019,340.443695,173.66835,74.731888,91.871727
1/15/2019,342.270508,173.476685,76.489944,93.129593
1/16/2019,342.095551,171.876266,76.29351,93.226334
1/17/2019,348.926636,173.562912,77.717636,93.603699
1/18/2019,354.407013,174.962082,79.014076,94.561607
1/22/2019,347.770325,176.878723,79.308723,94.329384
1/23/2019,348.460205,178.335403,79.063194,95.509842
1/24/2019,348.129822,179.562042,79.004257,95.171181
1/25/2019,353.891968,176.332489,79.171219,93.797226
1/28/2019,352.696777,175.949173,78.886391,93.913322
1/29/2019,354.581909,174.578751,78.788185,93.574677
1/30/2019,376.746277,174.195435,79.829262,91.726601
1/31/2019,374.705688,171.330017,80.418549,92.723198
2/1/2019,376.464508,169.355865,80.055161,90.817078
2/4/2019,385.763641,170.151276,80.526581,91.697556
2/5/2019,398.570557,170.170425,81.381065,92.500648
2/6/2019,399.474243,168.838364,81.233734,92.53936
2/7/2019,395.680267,167.975861,80.919449,93.594032
2/8/2019,395.426361,167.467941,80.889992,92.481316
2/11/2019,394.488861,166.998367,82.186424,93.081207
2/12/2019,401.100311,166.720459,83.198036,93.826241
2/13/2019,400.963593,166.892944,83.875732,94.764801
2/14/2019,400.221344,168.541275,83.168579,95.325989
2/15/2019,408.180511,172.470428,83.856079,96.748329
2/19/2019,406.510529,171.780426,83.060547,98.886681
2/20/2019,411.676636,172.968735,83.325722,96.641907
2/21/2019,407.799622,175.192078,82.451607,96.167786
2/22/2019,414.118073,175.537079,83.247147,96.322594
2/25/2019,416.87204,175.000412,83.649834,95.906548
2/26/2019,416.774353,175.575424,84.2686,95.490479
2/27/2019,425.241302,175.719162,84.631989,94.929283
2/28/2019,429.655426,177.300827,84.199837,95.780754
3/1/2019,430.299988,178.467789,85.824562,94.755119
3/4/2019,422.555725,174.166428,84.32785,94.677711
3/5/2019,420.045898,174.899399,84.130905,95.151825
3/6/2019,414.518463,175.555222,83.825661,95.074417
3/7/2019,412.662964,174.098907,83.953674,94.290672
3/8/2019,412.643463,173.115189,83.50071,94.42614
3/11/2019,390.641144,174.639023,84.505089,95.287292
3/12/2019,366.61731,175.36232,84.121063,95.180862
3/13/2019,368.306824,175.584152,84.613411,95.819458
3/14/2019,364.556702,176.23996,85.539001,95.547081
3/15/2019,370.113434,178.737808,85.470078,95.741638
3/18/2019,363.560638,177.406906,86.474442,96.947891
3/19/2019,364.683685,176.596771,86.346436,97.132729
3/20/2019,367.349762,178.39064,85.361763,95.95565
3/21/2019,363.970795,179.740829,86.66153,96.364212
3/22/2019,353.687439,180.165161,80.93071,95.605438
3/25/2019,361.783203,179.113937,81.068558,95.498428
3/26/2019,361.705109,180.811356,82.102463,95.644356
3/27/2019,365.445404,180.840286,81.816917,94.564552
3/28/2019,365.670044,182.653412,82.752357,94.48674
3/29/2019,372.486572,183.145294,82.919762,94.875854
4/1/2019,382.369537,181.68898,83.924126,95.157959
4/2/2019,381.597992,181.650421,83.077309,94.301918
4/3/2019,375.72876,181.650421,83.175774,94.54512
4/4/2019,386.588348,183.116333,83.973358,95.440071
4/5/2019,382.750336,183.926468,84.09153,96.14048
4/8/2019,365.748169,183.097046,83.431801,96.529594
4/9/2019,360.396515,183.318878,82.988678,96.00428
4/10/2019,356.392517,182.489471,83.579491,96.889526
4/11/2019,361.490295,182.161575,83.697647,98.056877
4/12/2019,370.74823,184.784805,84.918648,98.796181
4/15/2019,366.666107,185.025925,85.499619,99.642525
4/16/2019,372.77951,184.881256,86.454742,100.128899
4/17/2019,368.677887,184.794434,87.370506,100.352646
4/18/2019,371.168182,187.977081,87.833298,100.372101
4/22/2019,366.382965,187.022263,86.0215,99.584145
4/23/2019,365.259827,188.314606,86.090424,100.265091
4/24/2019,366.666107,190.600311,87.035713,100.712578
4/25/2019,373.834229,190.889633,86.21843,100.702843
4/26/2019,371.871277,190.397781,86.95694,98.766998
4/29/2019,370.172058,190.108459,86.907715,98.796181
4/30/2019,368.843903,190.54245,86.484299,100.041351
5/1/2019,367.974762,187.263397,84.583862,98.601624
5/2/2019,366.998169,187.687729,83.963509,98.397346
5/3/2019,367.6427,190.494232,84.386909,99.30204
5/6/2019,362.896545,191.825134,82.289551,99.671692
5/7/2019,348.863098,190.995728,81.275345,98.543259
5/8/2019,351.324066,190.986084,81.501816,97.570465
5/9/2019,347.822571,190.696747,81.708603,97.345543
5/10/2019,348.352966,192.876389,82.663734,99.663292
5/13/2019,331.361084,191.950516,81.265495,97.68782
5/14/2019,336.930115,190.966766,82.388023,98.07901
5/15/2019,339.483826,191.989105,82.722816,97.67804
5/16/2019,347.50827,192.876389,82.988678,99.076508
5/17/2019,348.696716,192.133743,83.274246,98.636452
5/20/2019,346.50647,191.911942,81.580597,99.281883
5/21/2019,352.360291,192.731705,82.358482,98.890709
5/22/2019,346.496613,192.847458,81.925232,99.976234
5/23/2019,344.306335,191.89267,81.37381,99.614395
5/24/2019,348.578857,190.735352,80.901176,100.406532
5/28/2019,348.559235,189.674454,79.955872,100.162048
5/29/2019,342.587494,189.047577,77.661583,99.868668
5/30/2019,343.638428,192.153046,78.045593,99.937119
5/31/2019,335.525574,192.337357,76.169495,99.203651
6/3/2019,332.854034,192.832108,76.979187,99.712204
6/4/2019,338.481964,193.656662,80.59314,100.298958
6/5/2019,342.538391,194.141724,81.679306,102.11795
6/6/2019,344.394775,196.974319,81.412689,102.79274
6/7/2019,347.400269,199.331635,82.360611,103.721802
6/10/2019,347.498444,195.276688,81.541061,105.149612
6/11/2019,343.108063,197.178024,82.212517,105.560364
6/12/2019,340.84903,198.79808,81.590424,106.420952
6/13/2019,342.646423,198.371246,82.558105,106.2547
6/14/2019,340.976715,199.147293,82.390244,106.665459
6/17/2019,348.578857,197.711609,81.076973,106.753471
6/18/2019,367.299377,198.39064,83.239433,107.232651
6/19/2019,361.995575,198.429443,82.498863,107.203316
6/20/2019,368.203003,198.982376,84.167595,107.887886
6/21/2019,365.217133,198.148117,84.671181,108.680023
6/24/2019,367.328827,197.818298,83.436905,108.787598
6/25/2019,362.742004,199.554749,81.580559,108.279068
6/26/2019,368.261902,198.429443,81.511436,107.731422
6/27/2019,357.536407,200.097977,82.607483,107.672737
6/28/2019,357.526581,201.446396,82.893829,108.054138
7/1/2019,350.111084,200.12709,84.335464,108.181274
7/2/2019,347.852051,203.308945,83.891121,109.139664
7/3/2019,348.156494,206.442291,85.115517,109.843788
7/5/2019,349.521729,204.919281,85.727715,109.511292
7/8/2019,344.86618,205.811752,87.366837,110.234962
7/9/2019,346.801117,205.743866,86.932365,110.391441
7/10/2019,346.025146,206.626633,86.339912,110.48925
7/11/2019,352.605835,206.325897,87.179222,111.408524
7/12/2019,358.82309,206.616913,87.998787,112.073524
7/15/2019,355.169342,207.800415,88.354256,112.445145
7/16/2019,356.289032,207.325058,87.485321,112.230003
7/17/2019,362.938477,207.315353,86.399162,112.073524
7/18/2019,354.678223,209.449539,86.339912,112.190895
7/19/2019,370.638794,207.470596,85.461121,111.388969
7/22/2019,366.769043,208.566772,84.88842,110.332771
7/23/2019,366.425262,207.8974,85.609215,109.618866
7/24/2019,354.992554,206.413193,85.609215,109.530846
7/25/2019,341.890167,208.023529,86.181931,109.745995
7/26/2019,338.855194,209.12941,86.43866,110.528358
7/29/2019,334.150482,208.547348,86.517654,109.794899
7/30/2019,341.271362,205.986343,86.102936,109.589531
7/31/2019,335.10321,204.414841,84.947647,107.946556
8/1/2019,328.335938,204.928986,82.07428,106.968605
8/2/2019,333.512085,208.062317,80.119186,106.988159
8/5/2019,325.163452,204.152924,77.976479,103.487091
8/6/2019,326.528748,207.674316,80.277168,104.905113
8/7/2019,325.477783,210.34201,80.257408,105.814629
8/8/2019,332.420715,211.486694,81.955788,106.649963
8/9/2019,333.606689,214.53273,80.948616,105.431335
8/12/2019,329.050537,210.66214,80.622765,103.406845
8/13/2019,328.971466,213.155228,82.271744,105.559105
8/14/2019,316.676788,210.002487,80.010559,104.369942
8/15/2019,324.168243,211.738922,78.509689,110.748123
8/16/2019,326.589661,211.932938,79.269997,111.042946
8/19/2019,329.880707,212.233658,80.109299,111.848816
8/20/2019,327.874451,211.932938,79.516853,110.119148
8/21/2019,336.018188,214.105927,81.699036,110.089661
8/22/2019,350.269714,212.922424,82.261879,109.98156
8/23/2019,351.851044,208.236954,79.427986,108.920174
8/26/2019,354.845642,210.419632,81.215218,110.060173
8/27/2019,350.585999,209.585358,80.997978,110.482773
8/28/2019,355.764771,211.544922,82.429733,110.777596
8/29/2019,358.502411,213.940994,84.305832,112.114166
8/30/2019,359.836639,212.565948,83.652451,112.291061
9/3/2019,350.279633,211.746765,83.820747,112.664513
9/4/2019,352.36496,213.082825,85.483894,113.912636
9/5/2019,356.090881,214.048279,87.533142,113.450729
9/6/2019,358.759369,214.574875,87.800438,112.752968
9/9/2019,354.588654,211.873566,87.780617,114.325386
9/10/2019,365.173523,204.481476,85.959084,114.050217
9/11/2019,378.466431,204.988602,85.879883,114.020729
9/12/2019,371.241821,206.890228,86.790665,114.90522
9/13/2019,375.323578,204.608261,86.444176,115.406441
9/16/2019,374.424194,202.258026,86.394669,113.578484
9/17/2019,379.7117,204.647278,86.711464,114.502289
9/18/2019,381.895905,205.212891,87.196541,115.141098
9/19/2019,379.948914,205.300674,86.820358,115.091949
9/20/2019,374.957916,204.198669,85.810593,114.964203
9/23/2019,372.625458,206.295364,86.810455,115.593163
9/24/2019,377.191498,206.763489,86.305573,116.359718
9/25/2019,381.688354,207.358353,89.899162,116.428513
9/26/2019,382.3703,207.329102,91.245522,116.261444
9/27/2019,378.38736,207.875214,91.384117,116.408867
9/30/2019,376.025269,209.38678,92.977966,116.634895
10/1/2019,370.559875,203.83786,91.354416,115.819206
10/2/2019,363.06842,201.156021,90.572342,114.119011
10/3/2019,367.723419,204.822815,91.295021,114.305733
